CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,PROD_GRP,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1802,Liard Tours,Fishing - Freshwater ;,"Mile 462 Alaska Hwy, Muncho Lake, BC","Mile 462 Alaska Hwy, Muncho Lake, BC",Mile 462 Alaska Hwy,V0C1Z0,Muncho Lake,,,,,,59.0098097,-125.77217,Kayaking & Canoeing - River ; Wildlife Viewing - Other ; Flightseeing Tours ; ,20181201072715,, ,4545592,Activity / Attraction,Northern British Columbia,http://twitter.com/rockieslodge,,1583,1013101.217,1558433.0219999906
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1803,Life Force Canoeing and Water Safety,Kayaking & Canoeing - Lake ;,"1346 Freeman Road, Scotch Creek, BC",1346 Freeman Road,1346 Freeman Road,V0E1M4,Scotch Creek,,,,http://www.lifeforcenergy.net,,50.9101973,-119.5306239,Kayaking & Canoeing - River ; Wildlife Viewing - Other ; ,20181201072717,,https://www.facebook.com/LifeForceExperientialActivites/,4609953,Activity / Attraction,Thompson Okanagan,https://twitter.com/DanielleDufour0,,2819,1453937.025,675839.3549999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1804,Life Force Experiential Activities,Science & Nature ;,"1346 Freeman Road, Scotch Creek, BC",1346 Freeman Road,1346 Freeman Road,V0E1M4,Scotch Creek,,,,http://www.lifeforcenergy.net,,50.9101973,-119.5306239,Wellness Retreats ; Kayaking & Canoeing - Lake ; Wildlife Viewing - Other ; ,20181201072716,,https://www.facebook.com/LifeForceExperientialActivites/,4611086,Activity / Attraction,Thompson Okanagan,https://twitter.com/DanielleDufour0,,1691,1453937.025,675839.3549999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1805,Lillooet Visitor Centre,Visitor Services ;,"790 Main St, Lillooet, BC","790 Main St, Lillooet, BC",790 Main St,V0K1V0,Lillooet,,,,www.lillooetbc.ca,,50.6911334,-121.9375504,,20181201072716,,https://www.facebook.com/Lillooet-Museum-Visitor-Centre-125437187488516/?hc_location=ufi,4548085,Activity / Attraction,Cariboo Chilcotin Coast, ,,1721,1286689.515000001,638920.6860000007
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1806,Liquid Lifestyles Whitewater Rafting & Kayaking,River Rafting ;,"440 Eden Rd, Clearwater, BC",440 Eden Rd,440 Eden Rd,V0E1N1,Clearwater,,,,www.liquidlifestyles.ca,,51.6512921,-120.0357735,Kayaking & Canoeing - River ; ,20181201072717,,http://www.facebook.com/pages/Liquid-Lifestyles-Whitewater-Rafting-Kayaking/144165975658997,4577741,Activity / Attraction,Thompson Okanagan,http://twitter.com/#!/llrafting,,2763,1411632.4049999993,754990.6600000001
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1807,Liquidity Wines,Wineries ;,"4720 Allendale Road, Okanagan Falls, BC",4720 Allendale Road,4720 Allendale Road,V0H1R2,Okanagan Falls,,,,www.liquiditywines.com,,49.3244788,-119.5488555,Art Galleries ; ,20181201072716,,https://www.facebook.com/liquiditywines,4592975,Activity / Attraction,Thompson Okanagan,https://twitter.com/liquiditywines,,1273,1468714.2440000006,500053.222000001
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1808,Little Farm Winery,Wineries ;,"2155 Newton Road, Cawston, BC",2155 Newton Road,2155 Newton Road,V0X1C1,Cawston,,,,www.littlefarmwinery.ca,,49.1807336,-119.765011,,20181201072716,,https://www.facebook.com/LittleFarmWinery/?fref=ts,4601836,Activity / Attraction,Thompson Okanagan,https://twitter.com/LittleFarmWine,,1485,1454455.4680000008,482736.3129999973
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1809,Little Straw Vineyards Estate Winery,Wineries ;,"2815 Ourtoland Rd, West Kelowna, BC",2815 Ourtoland Rd,2815 Ourtoland Rd,V1Z2H7,West Kelowna,,,,www.littlestraw.bc.ca,,49.8570377,-119.559283,,20181201072718,,http://www.facebook.com/pages/Little-Straw-Vineyards/160602560672532,4544528,Activity / Attraction,Thompson Okanagan,http://twitter.com/LittleStrawSue,,3049,1462579.8719999988,558941.5060000019
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1810,Lodestar Outfitters,Power Boating & Jet Boating ;,"4233 - 256th St, Langley, BC",4233 - 256th St,4233 - 256th St,V4W1X1,Langley,,,,www.lodestaroutfitters.com,,49.079660999999994,-122.5150712,Fishing - Freshwater ; ,20181201072716,,https://www.facebook.com/lodestaroutfittersinc,4584900,Activity / Attraction,Vancouver Coast and Mountains, ,,1757,1254787.757,457754.77900000196
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1811,Logan Lake Visitor Centre,Visitor Services ;,"31 Chartrand Ave, Logan Lake, BC","31 Chartrand Ave, Logan Lake, BC",31 Chartrand Ave,V0K1W0,Logan Lake,,,,www.loganlake.ca,,50.4907528,-120.8083562,,20181201072716,, ,4548129,Activity / Attraction,Thompson Okanagan, ,,1409,1367884.3990000004,621883.263000004
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1812,London Heritage Farm,Historic & Heritage Sites ;,"6511 Dyke Rd, Richmond, BC",6511 Dyke Rd,6511 Dyke Rd,V7E3R3,Richmond,,,,www.londonheritagefarm.ca,,49.1120452,-123.1479062,Farms & Orchards ; Gardens ; Museums ; ,20181201072717,,http://facebook.com/LondonHeritageFarm,4587231,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/LondonFarmBC,,2745,1208403.276,459278.2309999997
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1813,Lotus Land Tours,Kayaking & Canoeing - Ocean ;,"2005-1251 Cardero St, Vancouver, BC",2005-1251 Cardero St,2005-1251 Cardero St,V6G2H9,Vancouver,,,,,,49.3365417,-122.9117432,Wildlife Viewing - Other ; Kayaking & Canoeing - Lake ; Sightseeing Tours ; ,20181201072716,,https://www.facebook.com/pages/Lotus-Land-Tours-Inc/575740332465888,4547654,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/kayakvancouver,,2017,1224561.4710000008,484921.27600000054
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1814,Lulu Island Winery,Wineries ;,"16880 Westminster Hwy, Richmond, BC",16880 Westminster Hwy,16880 Westminster Hwy,V6V1A8,Richmond,,,,www.luluislandwinery.com,,49.169928,-123.045058,,20181201072716,,https://www.facebook.com/luluislandwinery,4542710,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/LuluIslandWine,,1745,1215645.8029999987,466011.13499999885
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1815,Lumby Museum,Museums ;,"1785 Glencaird St, Lumby, BC",PO Box 55,1785 Glencaird St,V0E2G0,Lumby,,,,www.monasheetourism.com,,50.2506112,-118.9621603,Historic & Heritage Sites ; ,20181201072716,, ,4613482,Activity / Attraction,Thompson Okanagan, ,,1869,1500985.3110000002,606587.381
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1816,Lumby Village Art Gallery,Art Galleries ;,"1975 Vernon Street, Lumby, BC",1975 Vernon St.,1975 Vernon Street,V0E2G0,Lumby,,,,www.monasheetourism.com,,50.247676,-118.9656555,Artists ; ,20181201072716,, ,4613488,Activity / Attraction,Thompson Okanagan, ,,1661,1500769.7240000004,606237.6769999983
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1817,Lumby Visitor Centre,Visitor Services ;,"1882 Vernon Street, Lumby, BC","1882 Vernon Street, Lumby, BC",1882 Vernon Street,V0E2G0,Lumby,,,,www.monasheetourism.com,,50.2476474,-118.9637697,,20181201072716,,https://www.facebook.com/Lumby-District-Chamber-of-Commerce-332480173476841/,4548132,Activity / Attraction,Thompson Okanagan,http://twitter.com/LumbyChamber,,2109,1500903.8460000006,606247.8539999984
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1818,Luxury Transport Inc.,Shuttles ;,"3945 Myrtle St (Burnaby), Vancouver, BC","3945 Myrtle St (Burnaby), Vancouver, BC",3945 Myrtle St (Burnaby),V5H4K2,Vancouver,,,,www.luxbus.com,,49.260014,-123.01506,Transportation - Bus / Motor Coach ; Sightseeing Tours ; Wine Tours ; ,20181201072715,,http://www.facebook.com/luxurytransport,4570022,Transportation,Vancouver Coast and Mountains,http://www.twitter.com/luxurycharters,,1635,1217411.8059999994,476102.98399999924
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1819,Lytton Visitor Centre,Visitor Services ;,"400 Fraser St, Lytton, BC","400 Fraser St, Lytton, BC",400 Fraser St,V0K1Z0,Lytton,,,,www.lyttonchamber.com,,50.2314089,-121.5825143,,20181201072716,, ,4548035,Activity / Attraction,Vancouver Coast and Mountains, ,,2143,1314904.0940000007,589355.7070000051
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1820,Maan Farms Estate Winery,Wineries ;,"790 McKenzie Road, Abbotsford, BC",1508 Townline Rd,790 McKenzie Road,V2S7N4,Abbotsford,,,,,,49.0164836,-122.2824141,Farms & Orchards ; ,20181201072716,,https://www.facebook.com/MaanFarms,4593550,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/MaanFarms,,1523,1272150.8230000015,451612.2899999926
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1821,Mach Boats Rentals,Power Boating & Jet Boating ;,"2005 Campbell Rd, Kelowna, BC",3123 Rainbow Rd,2005 Campbell Rd,V1Y1S9,Kelowna,,,,http://machboats.com,,49.8796181,-119.522953,Cruises & Boat Tours ; Sightseeing Tours ; Surfing & Water Sports ; ,20181201072716,,http://www.facebook.com/machboats,4602536,Activity / Attraction,Thompson Okanagan,http://twitter.com/machboats,,1673,1464952.4360000016,561680.2049999982
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1822,Mackenzie Airport (YZY),Airports ;,"1 Mackenzie Blvd, Mackenzie, BC",1 Mackenzie Blvd,1 Mackenzie Blvd,V0J1R0,Mackenzie,,,,,,55.3243519,-123.0926411,,20181201072718,, ,4595907,Transportation,Northern British Columbia, ,,3659,1184012.8039999995,1151214.4230000004
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1823,Mackenzie Visitor Centre,Visitor Services ;,"Junction Of Hwy 39 & Hwy 97, Mackenzie, BC","Junction Of Hwy 39 & Hwy 97, Mackenzie, BC",Junction Of Hwy 39 & Hwy 97,V0J2C0,Mackenzie,,,,www.mackenziechamber.bc.ca,,55.1537663,-122.980957,,20181201072716,, ,4554727,Activity / Attraction,Northern British Columbia, ,,2643,1191889.127000001,1132486.176000001
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1824,Mackie Lake House,Historic & Heritage Sites ;,"7804 Kidston Rd, Coldstream, BC",7804 Kidston Rd,7804 Kidston Rd,V1B1S2,Coldstream,,,,www.mackiehouse.ca,,50.2225343,-119.2596267,"Museums ; Bridges, Buildings & Structures ; ",20181201072717,,http://www.facebook.com/MackieLakeHouse,4587830,Activity / Attraction,Thompson Okanagan,http://twitter.com/mackiehouse,,2857,1480172.745,601416.8029999929
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1825,Mackin House Museum,Historic & Heritage Sites ;,"1116 Brunette Ave, Coquitlam, BC",1116 Brunette Ave,1116 Brunette Ave,V3K1G3,Coquitlam,,,,www.coquitlamheritage.ca,,49.238895,-122.861442,Museums ; Walking Tours ; ,20181201072718,,https://www.facebook.com/mackin.house,4571996,Activity / Attraction,Vancouver Coast and Mountains, ,,3641,1228697.6099999992,474242.68000000156
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1826,MacMillan Provincial Park,Parks - Provincial ;,"16 Km East Of Port Alberni, Cameron Lake, BC","4th Fl, 2975 Jutland Rd",16 Km East Of Port Alberni,V9Y8P2,Cameron Lake,,,,www.bcparks.ca,,49.2942326,-124.5973206,,20181201072718,,http://www.facebook.com/YourBCParks,4552436,Activity / Attraction,Vancouver Island, ,,3067,1102114.1539999996,476332.57799999975
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1827,Madeira Park Tourist/Visitor Info Booth,Visitor Services ;,"12911 Madeira Park Rd, Madeira Park, BC","12911 Madeira Park Rd, Madeira Park, BC",12911 Madeira Park Rd,V0N2H0,Madeira Park,,,,www.penderharbour.ca,,49.6198721,-124.0231691,,20181201072716,,https://www.facebook.com/penderharbouranddistrict,4553658,Activity / Attraction,Vancouver Coast and Mountains, ,,2385,1142892.1860000007,513508.99600000493
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1828,Magic Yacht Tours,Cruises & Boat Tours ;,"1601 Bayshore Drive, Vancouver, BC",1601 Bayshore Drive,1601 Bayshore Drive,V6G2V4,Vancouver,,,,www.magicyachttours.com/,,49.2921158,-123.1291628,Sightseeing Tours ; ,20181201072716,, ,4604188,Activity / Attraction,Vancouver Coast and Mountains, ,,1515,1208961.0209999988,479323.28400000185
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1829,Mahadev Wheelchair Accessible Van Rentals,Car / Truck rentals ;,"125-11071 Bridgeport Rd, Richmond, BC",125-11071 Bridgeport Rd,125-11071 Bridgeport Rd,V6X1T3,Richmond,,,,www.mahadevwheelchairvans.com,,49.192982,-123.1010065,,20181201072716,,http://www.facebook.com/mahadevwheelchairvans,4602678,Transportation,Vancouver Coast and Mountains, ,,1377,1211460.240000001,468401.42700000014
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1830,Majestic Ocean Kayaking,Kayaking & Canoeing - Ocean ;,"1167 Helen Rd, Ucluelet, BC","1167 Helen Rd, Ucluelet, BC",1167 Helen Rd,V0R3A0,Ucluelet,,,,,,48.9399822,-125.5420462,Wildlife Viewing - Other ; ,20181201072716,,https://www.facebook.com/pages/Majestic-Ocean-Kayaking/150491561673423,4544950,Activity / Attraction,Vancouver Island,https://twitter.com/oceankayaking,,2043,1033595.2610000004,436076.91500000097
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1831,Manning Park Ski Resort,Skiing & Snowboarding ;,"7500 Hwy 3, Manning Park, BC","7500 Hwy 3, Manning Park, BC",7500 Hwy 3,V0X1R0,Manning Park,,,,www.manningpark.com,,49.0632942,-120.7863522,Winter Activities - Snowshoeing ; Cross Country Skiing ; Sliding Sports ; ,20181201072717,,https://www.facebook.com/ManningParkResort,4569484,Skiing & Snowboarding,Vancouver Coast and Mountains,https://twitter.com/Manningpark,,2987,1381119.8340000003,463704.8019999983
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1832,Maple Bay Day Charters,Cruises & Boat Tours ;,"6145 Genoa Bay Rd, Duncan, BC",6145 Genoa Bay Rd,6145 Genoa Bay Rd,V9L5T7,Duncan,,,,www.maplebaydaycharters.com,,48.7953316,-123.6025391,Wildlife Viewing - Other ; Wildlife Viewing - Whale Watching ; Fishing - Saltwater ; ,20181201072717,,http://www.facebook.com/maplebaydaycharters,4587667,Activity / Attraction,Vancouver Island, ,,3143,1176388.0129999993,422892.8090000022
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1833,Maple Leaf Adventures & Nature Cruises,Cruises & Boat Tours ;,"Various Areas On The BC Coast, Victoria, BC","PO Box 8845, Stn Central",Various Areas On The BC Coast,V8W1Y2,Victoria,,,,www.MapleLeafAdventures.com,,48.4253019,-123.3678496,Wildlife Viewing - Bear Watching ; Wildlife Viewing - Whale Watching ; Sightseeing Tours ; ,20181201072715,,http://www.facebook.com/MapleLeafAdventures,4555327,Activity / Attraction,Vancouver Island,http://www.twitter.com/MapleLeafAdvent,,1591,1195173.9619999994,382462.32700000424
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1834,Maple Leaf Spirits Inc.,"Breweries, Distilleries & Cideries ;","948 Naramata Road, Penticton, BC",948 Naramata Road,948 Naramata Road,V2A8V1,Penticton,,,,www.mapleleafspirits.ca,,49.524024999999995,-119.5584524,,20181201072717,,http://www.facebook.com/MapleLeafSpirits,4577525,Activity / Attraction,Thompson Okanagan,http://twitter.com/mapleleafspirit,,2859,1466003.707,522075.2819999978
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1835,Maquinna Marine Provincial Park,Parks - Provincial ;,"NW Part Of Clayoquot Sound, Tofino, BC","4th Floor, 2975 Jutland Rd",NW Part Of Clayoquot Sound,V0R2Z0,Tofino,,,,www.bcparks.ca,,49.1628488,-125.9788513,,20181201072716,,http://www.facebook.com/YourBCParks,4547164,Activity / Attraction,Vancouver Island, ,,2219,1001544.0730000004,460723.57199999876
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1836,Marichel Vineyard,Wineries ;,"1016 Littlejohn Rd, Naramata, BC",1016 Littlejohn Rd,1016 Littlejohn Rd,V0H1N0,Naramata,,,,www.marichel.ca,,49.57293,-119.579577,,20181201072717,, ,4573540,Activity / Attraction,Thompson Okanagan, ,,2961,1463987.321,527350.3350000009
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1837,Marionette Winery,Wineries ;,"2540 40th St NE, Salmon Arm, BC",2540 40th St NE,2540 40th St NE,V1E1Z3,Salmon Arm,,,,www.marionettewinery.com,,50.7182451,-119.2389662,,20181201072716,,https://www.facebook.com/Marionettewinery,4594080,Activity / Attraction,Thompson Okanagan, ,,2007,1476378.9619999994,656476.558000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1838,Masset Municipal Airport (ZMT),Airports ;,"1900 Tow Hill Rd, Masset, BC",1900 Tow Hill Rd,1900 Tow Hill Rd,V0T1M0,Masset,,,,http://massetbc.com/visitors/airport/,,54.0279721,-132.1262909,,20181201072716,, ,4595744,Transportation,Northern British Columbia, ,,1683,600122.3069999993,1020045.939000003
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1839,Matheson Creek Farm,Farms & Orchards ;,"29 Eastside Rd, Okanagan Falls, BC",29 Eastside Rd,29 Eastside Rd,V0H1R5,Okanagan Falls,,,,www.mathesoncreekfarm.ca,,49.382905,-119.560333,,20181201072717,,https://www.facebook.com/pages/Matheson-Creek-Farm/415952908440052,4556776,Activity / Attraction,Thompson Okanagan, ,,3267,1467292.8329999994,506443.1840000022
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1840,Maverick Estate Winery,Wineries ;,"3974 Hwy 97, Oliver, BC",3974 Hwy 97,3974 Hwy 97,V0H1T0,Oliver,,,,www.maverickwine.ca,,49.1739593,-119.551078,,20181201072718,,http://www.facebook.com/MaverickEstateWinery,4584437,Activity / Attraction,Thompson Okanagan,http://twitter.com/maverickwine,,3663,1470074.6280000005,483383.6889999965
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1841,Mayfair Lakes Golf & Country Club,Golf - Golf Courses ;,"5460 No. 7 Rd, Richmond, BC",5460 No. 7 Rd,5460 No. 7 Rd,V6V1R7,Richmond,,,,www.golfbc.com,,49.184146999999996,-123.046808,,20181201072716,,http://www.facebook.com/mayfairlakesgolf,4543424,Golf Courses,Vancouver Coast and Mountains,http://www.twitter.com/mayfairlakes,,2023,1215452.2850000008,467584.12500000186
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1842,MB Guiding,Hiking - Hiking ;,"185  911 Yates Street, Victoria, BC",185  911 Yates Street,185  911 Yates Street,V8V4Y9,Victoria,,,,https://mbguiding.ca/,,48.4250842,-123.3572946,,20181201072716,,https://www.facebook.com/MBGuiding,4607370,Activity / Attraction,Vancouver Island,https://twitter.com/MBGuiding,,2519,1195957.154,382467.3459999962
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1843,McArthurGlen Designer Outlet Vancouver Airport,Shops & Malls ;,"7899 Templeton Station Road, Richmond, BC",7899 Templeton Station Road,7899 Templeton Station Road,V7B0B7,Richmond,,,,www.mcarthurglenvancouver.com,,49.197345,-123.1475714,,20181201072718,,https://www.facebook.com/McArthurGlenVancouver,4594056,Activity / Attraction,Vancouver Coast and Mountains,https://mobile.twitter.com/McArthurGlenVan,,3471,1208046.0010000009,468747.78899999894
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1844,McBride Visitor Centre,Visitor Services ;,"1000 - 1st Ave, McBride, BC","1000 - 1st Ave, McBride, BC",1000 - 1st Ave,V0J2E0,McBride,,,,www.www.mcbridechamber.ca,,53.300357999999996,-120.1691,,20181201072716,, ,4548302,Activity / Attraction,Northern British Columbia, ,,1487,1387321.9279999987,937495.8559999997
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1845,Meadow Lake Fishing Camp,Fishing - Freshwater ;,"Hwy 24, Little Fort, BC","Hwy 24, 19,5 Km East Of Little Fort, Turn Right",Hwy 24,V0E2C0,Little Fort,,,,www.meadowlakefishing.com,,51.571095,-120.4129028,Fishing - Ice ; Hiking - Hiking ; Wildlife Viewing - Other ; ,20181201072716,,http://www.facebook.com/meadowlakefishing,4542686,Activity / Attraction,Thompson Okanagan, ,,2223,1386364.5979999993,743957.893000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1846,Meadow Vista Honey Wines Artisan Farm Winery,Wineries ;,"3975 June Springs Rd, Kelowna, BC",3975 June Springs Rd,3975 June Springs Rd,V1W4E4,Kelowna,,,,www.meadowvista.ca,,49.8398769,-119.4075509,Farms & Orchards ; ,20181201072716,, ,4585612,Activity / Attraction,Thompson Okanagan,http://twitter.com/HoneyWines,,1831,1473623.7540000007,558044.5080000004
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1847,Merridale Cidery & Distillery,"Breweries, Distilleries & Cideries ;","1230 Merridale Rd, Cobble Hill, BC",1230 Merridale Rd,1230 Merridale Rd,V0R1L0,Cobble Hill,,,,www.merridale.ca,,48.664449,-123.589764,Farms & Orchards ; Wineries ; ,20181201072716,,https://www.facebook.com/merridalecider,4547866,Activity / Attraction,Vancouver Island,https://twitter.com/merridalecider,,2153,1177822.1710000008,408402.6869999999
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1848,Merritt Tourist/Visitor Info Booth,Visitor Services ;,"2202 Voght St, Merritt, BC","2202 Voght St, Merritt, BC",2202 Voght St,V1K1B8,Merritt,,,,www.bailliehouse.com,,50.112925,-120.78786,,20181201072717,,http://www.facebook.com/Baillie House,4553664,Activity / Attraction,Thompson Okanagan, ,,2903,1372426.7590000005,580061.8780000005
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1849,Meyer Family Vineyards,Wineries ;,"4287 McLean Creek Rd, Okanagan Falls, BC",4287 McLean Creek Rd,4287 McLean Creek Rd,V0H1R1,Okanagan Falls,,,,www.mfvwines.com,,49.3392751,-119.5566148,Wine Tours ; ,20181201072715,,https://www.facebook.com/MeyerFamilyVineyards,4566219,Activity / Attraction,Thompson Okanagan,https://twitter.com/mfvwines,,1577,1468002.5960000008,501639.2839999972
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1850,Mica Heliskiing,Skiing & Snowboarding - Heli Skiing ;,"207 Mackenzie Ave, Revelstoke, BC","207 Mackenzie Ave, Revelstoke, BC",207 Mackenzie Ave,V0E2S0,Revelstoke,,,,www.micaheli.com,,50.998356,-118.19584,Skiing & Snowboarding - Backcountry Skiing ; Skiing & Snowboarding ; Cat Skiing ; ,20181201072715,,http://www.facebook.com/MICAheliskiing,4553215,Activity / Attraction,Kootenay Rockies,https://twitter.com/MicaHeliskiing,,1593,1546167.6940000006,695036.1079999991
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1851,Mike Wiegele Helicopter Skiing,Heli Skiing ;,"1 Harrwood Dr, Blue River, BC","1 Harrwood Dr, Blue River, BC",1 Harrwood Dr,V0E1J0,Blue River,,,,,,52.1110781,-119.3042547,,20181201072716,,https://www.facebook.com/pages/Mike-Wiegele-Helicopter-Skiing/170769349218?ref=ts,4578996,Activity / Attraction,Thompson Okanagan,http://twitter.com/mikewiegeleheli,,2197,1457137.0340000002,810524.8719999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1852,Mill Bay Tourist/Visitor Info Booth,Visitor Services ;,"2720 Mill Bay Road, Mill Bay, BC",2720 Mill Bay Road,2720 Mill Bay Road,V0R2P1,Mill Bay,,,,www.southcowichanchamber.com,,48.6520067,-123.5585332,,20181201072716,,http://www.facebook.com/South-Cowichan-Chamber-Of-Commerce,4553667,Activity / Attraction,Vancouver Island,http://twitter.com/EDSouthCowichan,,1799,1180173.0309999993,407101.29500000086
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1853,Milner Gardens & Woodland,Gardens ;,"2179 W Island Hwy, Qualicum Beach, BC",2179 W Island Hwy,2179 W Island Hwy,V9K1G1,Qualicum Beach,,,,www.milnergardens.org,,49.3531335,-124.4137672,Historic & Heritage Sites ; Walking Tours ; Wildlife Viewing - Bird Watching ; ,20181201072716,,https://www.facebook.com/VIUMilnerGardens,4581349,Activity / Attraction,Vancouver Island,https://twitter.com/milnergardens,,2593,1115327.9700000002,483158.22000000346
